Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1982","1982","tonnes","56020","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1983","1983","tonnes","58591","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1984","1984","tonnes","56430","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1985","1985","tonnes","61995","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1986","1986","tonnes","64140","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1987","1987","tonnes","64594","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1988","1988","tonnes","61085","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1989","1989","tonnes","68476","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1990","1990","tonnes","62693","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1991","1991","tonnes","57727","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1992","1992","tonnes","41708","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1993","1993","tonnes","47548","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1994","1994","tonnes","50520","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1995","1995","tonnes","52254","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1996","1996","tonnes","58987","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1997","1997","tonnes","56436","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1998","1998","tonnes","68786","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","1999","1999","tonnes","55594","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2000","2000","tonnes","54315","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2001","2001","tonnes","52188","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2002","2002","tonnes","53615","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2003","2003","tonnes","63405","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2004","2004","tonnes","78462","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2005","2005","tonnes","119425","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2006","2006","tonnes","141932","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2007","2007","tonnes","152664","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2008","2008","tonnes","188098","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2009","2009","tonnes","188943","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2010","2010","tonnes","201273","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2011","2011","tonnes","272120","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2012","2012","tonnes","128544","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2013","2013","tonnes","104289","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2014","2014","tonnes","132718","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2015","2015","tonnes","127838","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2016","2016","tonnes","193963","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2017","2017","tonnes","198765","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2018","2018","tonnes","191936","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2019","2019","tonnes","134113","E","Valeur estimée"
"QCL","Cultures et produits animaux","5801","Pays les moins développés","5510","Production","661","Cacao, fèves","2020","2020","tonnes","320978","E","Valeur estimée"
"QCL","Cultures et produits animaux","5802","Pays sans littoral en voie de développement","5312","Superficie récoltée","661","Cacao, fèves","1961","1961","ha","4652","E","Valeur estimée"
